"school_id","school_name","school_type","gradeRange","city","address","phone","fax","website","latitude","longitude","overview_url","ratings_url","reviews_url"
"6444","Fulton Leadership Academy","charter","6-8","Atlanta","4141 Old Fairburn Rd, Atlanta, GA  30349","(404) 472-3529","","","33.64547","-84.54421","http://www.greatschools.org/georgia/atlanta/6444-Fulton-Leadership-Academy/?s_cid=gsapi","http://www.greatschools.org/school/rating.page?state=GA&id=6444&s_cid=gsapi","http://www.greatschools.org/school/parentReviews.page?state=GA&id=6444&s_cid=gsapi"
"36","Garden Hills Elementary School","public","PK-5","Atlanta","285 Sheridan Dr NE, Atlanta, GA  30305","(404) 802-7800","(404) 842-3050","http://www.atlanta.k12.ga.us/content/GHILLSW/EnHome.htm","33.832752","-84.380455","http://www.greatschools.org/georgia/atlanta/36-Garden-Hills-Elementary-School/?s_cid=gsapi","http://www.greatschools.org/school/rating.page?state=GA&id=36&s_cid=gsapi","http://www.greatschools.org/school/parentReviews.page?state=GA&id=36&s_cid=gsapi"
"2191","Gate City Heritage School","private","PK-5","Atlanta","501 Mitchell Street Southwest, Atlanta, GA  30314","(404) 221-0111","","http://www.thegchs.com/","33.75414","-84.403824","http://www.greatschools.org/georgia/atlanta/2191-Gate-City-Heritage-School/?s_cid=gsapi","http://www.greatschools.org/school/rating.page?state=GA&id=2191&s_cid=gsapi","http://www.greatschools.org/school/parentReviews.page?state=GA&id=2191&s_cid=gsapi"
"6659","George Washington University Online High School ","private","9-12","Atlanta","205 Jesse Hill Jr. Drive SE , Atlanta, GA  30334","(866) 968-7512","","http://www.gwuohs.com/ ","33.749733","-84.3857","http://www.greatschools.org/georgia/atlanta/6659-George-Washington-University-Online-High-School-/?s_cid=gsapi","http://www.greatschools.org/school/rating.page?state=GA&id=6659&s_cid=gsapi","http://www.greatschools.org/school/parentReviews.page?state=GA&id=6659&s_cid=gsapi"
"6653","Georgia Cyber Academy","charter","K-12","Atlanta","503 Oak Place, Suite 540, Atlanta, GA  30349","(866) 523-3162","","www.k12.com/gca","33.613194","-84.40709","http://www.greatschools.org/georgia/atlanta/6653-Georgia-Cyber-Academy/?s_cid=gsapi","http://www.greatschools.org/school/rating.page?state=GA&id=6653&s_cid=gsapi","http://www.greatschools.org/school/parentReviews.page?state=GA&id=6653&s_cid=gsapi"
"110","Gideons Elementary School","public","PK-5","Atlanta","897 Welch St Sw, Atlanta, GA  30310","(404) 802-7700","(404) 330-4103","http://www.atlanta.k12.ga.us/content/GIDEONSW/Default.htm","33.73088","-84.405495","http://www.greatschools.org/georgia/atlanta/110-Gideons-Elementary-School/?s_cid=gsapi","http://www.greatschools.org/school/rating.page?state=GA&id=110&s_cid=gsapi","http://www.greatschools.org/school/parentReviews.page?state=GA&id=110&s_cid=gsapi"
"61","Grady High School","public","9-12","Atlanta","929 Charles Allen Dr Ne, Atlanta, GA  30309","(404) 802-3001","(404) 853-4099","http://www.gradyhighschool.org/","33.78076","-84.3709","http://www.greatschools.org/georgia/atlanta/61-Grady-High-School/?s_cid=gsapi","http://www.greatschools.org/school/rating.page?state=GA&id=61&s_cid=gsapi","http://www.greatschools.org/school/parentReviews.page?state=GA&id=61&s_cid=gsapi"
"2985","Greater Atlanta Adventist Academy","private","9-12","Atlanta","401 Hamilton E Holmes Drive Northwest, Atlanta, GA  30318","(404) 799-0337","","","33.765514","-84.469055","http://www.greatschools.org/georgia/atlanta/2985-Greater-Atlanta-Adventist-Academy/?s_cid=gsapi","http://www.greatschools.org/school/rating.page?state=GA&id=2985&s_cid=gsapi","http://www.greatschools.org/school/parentReviews.page?state=GA&id=2985&s_cid=gsapi"
"43","Grove Park Elementary School","public","3-5","Atlanta","20 Evelyn Way Nw, Atlanta, GA  30318","(404) 802-7750","(404) 792-5930","http://www.apskids.org/grovepark/","33.77152","-84.44331","http://www.greatschools.org/georgia/atlanta/43-Grove-Park-Elementary-School/?s_cid=gsapi","http://www.greatschools.org/school/rating.page?state=GA&id=43&s_cid=gsapi","http://www.greatschools.org/school/parentReviews.page?state=GA&id=43&s_cid=gsapi"
"6618","Hapeville Charter Career Academy","charter","9-12","Atlanta","6045 Buffington Rd, Atlanta, GA  30349","(404) 766-0101","","","33.5917","-84.49932","http://www.greatschools.org/georgia/atlanta/6618-Hapeville-Charter-Career-Academy/?s_cid=gsapi","http://www.greatschools.org/school/rating.page?state=GA&id=6618&s_cid=gsapi","http://www.greatschools.org/school/parentReviews.page?state=GA&id=6618&s_cid=gsapi"
"3023","Harper-Archer Middle School","public","6-8","Atlanta","3399 Collier Dr NW, Atlanta, GA  30331","(404) 802-6500","(404) 699-4569","http://www.atlanta.k12.ga.us/Domain/2598","33.769638","-84.49872","http://www.greatschools.org/georgia/atlanta/3023-Harper-Archer-Middle-School/?s_cid=gsapi","http://www.greatschools.org/school/rating.page?state=GA&id=3023&s_cid=gsapi","http://www.greatschools.org/school/parentReviews.page?state=GA&id=3023&s_cid=gsapi"
"741","Hawthorne Elementary School","public","PK-5","Atlanta","2535 Caladium Dr Ne, Atlanta, GA  30345","(678) 874-2802","(678) 874-2810","","33.85986","-84.27281","http://www.greatschools.org/georgia/atlanta/741-Hawthorne-Elementary-School/?s_cid=gsapi","http://www.greatschools.org/school/rating.page?state=GA&id=741&s_cid=gsapi","http://www.greatschools.org/school/parentReviews.page?state=GA&id=741&s_cid=gsapi"
"1023","Heards Ferry Elementary School","public","PK-5","Atlanta","1050 Heards Ferry Rd Nw, Atlanta, GA  30328","(770) 933-6190","(770) 933-6195","","33.917152","-84.421036","http://www.greatschools.org/georgia/atlanta/1023-Heards-Ferry-Elementary-School/?s_cid=gsapi","http://www.greatschools.org/school/rating.page?state=GA&id=1023&s_cid=gsapi","http://www.greatschools.org/school/parentReviews.page?state=GA&id=1023&s_cid=gsapi"
"2952","Heavenly Institute Of Learning","private","3-10","Atlanta","Po Box 11307, Atlanta, GA  30310","(404) 753-5297","","","33.73219","-84.422516","http://www.greatschools.org/georgia/atlanta/2952-Heavenly-Institute-Of-Learning/?s_cid=gsapi","http://www.greatschools.org/school/rating.page?state=GA&id=2952&s_cid=gsapi","http://www.greatschools.org/school/parentReviews.page?state=GA&id=2952&s_cid=gsapi"
"787","Henderson Mill Elementary School","public","PK-5","Atlanta","2408 Henderson Mill Rd Ne, Atlanta, GA  30345","(678) 874-3102","(678) 874-3110","","33.85622","-84.25892","http://www.greatschools.org/georgia/atlanta/787-Henderson-Mill-Elementary-School/?s_cid=gsapi","http://www.greatschools.org/school/rating.page?state=GA&id=787&s_cid=gsapi","http://www.greatschools.org/school/parentReviews.page?state=GA&id=787&s_cid=gsapi"
"2649","Heritage Academy Elementary","public","PK-5","Atlanta","3500 Villa Circlese, Atlanta, GA  30354","(404) 802-8650","(404) 608-8321","http://www.apskids.org/heritageacademy/","33.658833","-84.37859","http://www.greatschools.org/georgia/atlanta/2649-Heritage-Academy-Elementary/?s_cid=gsapi","http://www.greatschools.org/school/rating.page?state=GA&id=2649&s_cid=gsapi","http://www.greatschools.org/school/parentReviews.page?state=GA&id=2649&s_cid=gsapi"
"2501","Heritage Elementary School","public","PK-5","Atlanta","2600 Jolly Rd, Atlanta, GA  30349","(404) 669-8144","(404) 669-8148","","33.61134","-84.47391","http://www.greatschools.org/georgia/atlanta/2501-Heritage-Elementary-School/?s_cid=gsapi","http://www.greatschools.org/school/rating.page?state=GA&id=2501&s_cid=gsapi","http://www.greatschools.org/school/parentReviews.page?state=GA&id=2501&s_cid=gsapi"
"6644","Heritage Preparatory Academy School","charter","6-7","Atlanta","3350 Greenbriar Parkway Sw, Atlanta, GA  30331","","","","33.68223","-84.498474","http://www.greatschools.org/georgia/atlanta/6644-Heritage-Preparatory-Academy-School/?s_cid=gsapi","http://www.greatschools.org/school/rating.page?state=GA&id=6644&s_cid=gsapi","http://www.greatschools.org/school/parentReviews.page?state=GA&id=6644&s_cid=gsapi"
"3535","Heritage Preparatory School","private","PK-8","Atlanta","1700 Piedmont Avenue Northeast, Atlanta, GA  30324","(404) 815-7711","","","33.802464","-84.36798","http://www.greatschools.org/georgia/atlanta/3535-Heritage-Preparatory-School/?s_cid=gsapi","http://www.greatschools.org/school/rating.page?state=GA&id=3535&s_cid=gsapi","http://www.greatschools.org/school/parentReviews.page?state=GA&id=3535&s_cid=gsapi"
"60","Herndon Elementary School","public","K-5","Atlanta","350 Temple St Nw, Atlanta, GA  30314","(404) 330-4967","(404) 730-9046","http://www.apskids.org/herndon/","33.76452","-84.42272","http://www.greatschools.org/georgia/atlanta/60-Herndon-Elementary-School/?s_cid=gsapi","http://www.greatschools.org/school/rating.page?state=GA&id=60&s_cid=gsapi","http://www.greatschools.org/school/parentReviews.page?state=GA&id=60&s_cid=gsapi"
"1004","High Point Elementary School","public","PK-5","Atlanta","520 Greenland Rd Ne, Atlanta, GA  30342","(470) 254-7716","(470) 254-3294","http://www.fultonschools.org/school/highpoint","33.8991","-84.370384","http://www.greatschools.org/georgia/atlanta/1004-High-Point-Elementary-School/?s_cid=gsapi","http://www.greatschools.org/school/rating.page?state=GA&id=1004&s_cid=gsapi","http://www.greatschools.org/school/parentReviews.page?state=GA&id=1004&s_cid=gsapi"
"3769","Hillside Conant School","public","2-12","Atlanta","690 Courtenay Dr Ne, Atlanta, GA  30306","(404) 875-4551","","http://www.hside.org/","33.79042","-84.36503","http://www.greatschools.org/georgia/atlanta/3769-Hillside-Conant-School/?s_cid=gsapi","http://www.greatschools.org/school/rating.page?state=GA&id=3769&s_cid=gsapi","http://www.greatschools.org/school/parentReviews.page?state=GA&id=3769&s_cid=gsapi"
"3984","Hillside Learning Center","private","PK-1","Atlanta","2450 Cascade Road Southwest, Atlanta, GA  30311","(404) 755-2315","","","33.720215","-84.467155","http://www.greatschools.org/georgia/atlanta/3984-Hillside-Learning-Center/?s_cid=gsapi","http://www.greatschools.org/school/rating.page?state=GA&id=3984&s_cid=gsapi","http://www.greatschools.org/school/parentReviews.page?state=GA&id=3984&s_cid=gsapi"
"1936","Holy Innocents Episcopal School","private","PK-12","Atlanta","805 Mount Vernon Highway Northwest, Atlanta, GA  30327","(404) 255-4026","","","33.908916","-84.414314","http://www.greatschools.org/georgia/atlanta/1936-Holy-Innocents-Episcopal-School/?s_cid=gsapi","http://www.greatschools.org/school/rating.page?state=GA&id=1936&s_cid=gsapi","http://www.greatschools.org/school/parentReviews.page?state=GA&id=1936&s_cid=gsapi"
"2235","Holy Spirit Preparatory School","private","PK-12","Atlanta","4449 Northside Dr, Atlanta, GA  30327","(678) 761-7992","(678) 623-0550","http://www.holyspiritprep.org","33.87703","-84.40944","http://www.greatschools.org/georgia/atlanta/2235-Holy-Spirit-Preparatory-School/?s_cid=gsapi","http://www.greatschools.org/school/rating.page?state=GA&id=2235&s_cid=gsapi","http://www.greatschools.org/school/parentReviews.page?state=GA&id=2235&s_cid=gsapi"
"112","Hope Hill Elementary School","public","PK-5","Atlanta","112 Boulevard NE, Atlanta, GA  30312","(404) 802-7450","(404) 330-4265","http://www.atlanta.k12.ga.us/Domain/1504","33.757374","-84.37209","http://www.greatschools.org/georgia/atlanta/112-Hope-Hill-Elementary-School/?s_cid=gsapi","http://www.greatschools.org/school/rating.page?state=GA&id=112&s_cid=gsapi","http://www.greatschools.org/school/parentReviews.page?state=GA&id=112&s_cid=gsapi"
"2042","Horizons School","private","K-12","Atlanta","1900 Dekalb Ave NE, Atlanta, GA  30307","(404) 378-2219","","","33.761005","-84.32479","http://www.greatschools.org/georgia/atlanta/2042-Horizons-School/?s_cid=gsapi","http://www.greatschools.org/school/rating.page?state=GA&id=2042&s_cid=gsapi","http://www.greatschools.org/school/parentReviews.page?state=GA&id=2042&s_cid=gsapi"
"44","Humphries Elementary School","public","PK-5","Atlanta","3029 Humphries Dr Se, Atlanta, GA  30354","(404) 802-8750","(404) 362-2408","http://www.apskids.org/humphries/html/index.htm","33.67185","-84.37687","http://www.greatschools.org/georgia/atlanta/44-Humphries-Elementary-School/?s_cid=gsapi","http://www.greatschools.org/school/rating.page?state=GA&id=44&s_cid=gsapi","http://www.greatschools.org/school/parentReviews.page?state=GA&id=44&s_cid=gsapi"
"41","Hutchinson Elementary School","public","PK-5","Atlanta","650 Cleveland Ave SW, Atlanta, GA  30315","(404) 802-7650","(404) 768-5690","","33.679417","-84.40947","http://www.greatschools.org/georgia/atlanta/41-Hutchinson-Elementary-School/?s_cid=gsapi","http://www.greatschools.org/school/rating.page?state=GA&id=41&s_cid=gsapi","http://www.greatschools.org/school/parentReviews.page?state=GA&id=41&s_cid=gsapi"
"2195","Imhotep Academy","private","PK-8","Atlanta","667 Fairburn Road NW, Atlanta, 30331, Atlanta, GA  30318","(404) 586-9595","(404) 586-9597","http://www.imhotepacademy.net","33.772495","-84.4985","http://www.greatschools.org/georgia/atlanta/2195-Imhotep-Academy/?s_cid=gsapi","http://www.greatschools.org/school/rating.page?state=GA&id=2195&s_cid=gsapi","http://www.greatschools.org/school/parentReviews.page?state=GA&id=2195&s_cid=gsapi"
"1853","Immaculate Heart Of Mary School","private","K-8","Atlanta","2855 Briarcliff Road Northeast, Atlanta, GA  30329","(404) 636-4488","(404) 636-1853","www.ihmschool.org","33.83224","-84.31995","http://www.greatschools.org/georgia/atlanta/1853-Immaculate-Heart-Of-Mary-School/?s_cid=gsapi","http://www.greatschools.org/school/rating.page?state=GA&id=1853&s_cid=gsapi","http://www.greatschools.org/school/parentReviews.page?state=GA&id=1853&s_cid=gsapi"
"35","Inman Middle School","public","6-8","Atlanta","774 Virginia Ave Ne, Atlanta, GA  30306","(404) 802-3200","(404) 853-4085","http://www.inmanmiddleschool.org/joomlaroot/","33.78231","-84.36277","http://www.greatschools.org/georgia/atlanta/35-Inman-Middle-School/?s_cid=gsapi","http://www.greatschools.org/school/rating.page?state=GA&id=35&s_cid=gsapi","http://www.greatschools.org/school/parentReviews.page?state=GA&id=35&s_cid=gsapi"
"2342","International Preparatory Institute","private","PK-2","Atlanta","Po Box 42988, Atlanta, GA  30311","(404) 758-6691","","","33.723404","-84.47501","http://www.greatschools.org/georgia/atlanta/2342-International-Preparatory-Institute/?s_cid=gsapi","http://www.greatschools.org/school/rating.page?state=GA&id=2342&s_cid=gsapi","http://www.greatschools.org/school/parentReviews.page?state=GA&id=2342&s_cid=gsapi"
"3863","International Student Center","public","7-8","Atlanta","2383 North Druid Hills Rd Ne, Atlanta, GA  30329","(678) 676-6602","","","33.82559","-84.326744","http://www.greatschools.org/georgia/atlanta/3863-International-Student-Center/?s_cid=gsapi","http://www.greatschools.org/school/rating.page?state=GA&id=3863&s_cid=gsapi","http://www.greatschools.org/school/parentReviews.page?state=GA&id=3863&s_cid=gsapi"
"6545","Intown Charter Academy","charter","K-8","Atlanta","386 Pine St Ne, Atlanta, GA  30308","(404) 881-1030","(404) 870-0086","http://www.intownacademy.org/","33.76821","-84.37454","http://www.greatschools.org/georgia/atlanta/6545-Intown-Charter-Academy/?s_cid=gsapi","http://www.greatschools.org/school/rating.page?state=GA&id=6545&s_cid=gsapi","http://www.greatschools.org/school/parentReviews.page?state=GA&id=6545&s_cid=gsapi"
"2133","Intown Community School","private","K-8","Atlanta","2059 Lavista Road Northeast, Atlanta, GA  30329","(404) 633-8081","(404) 329-7144","http://www.intownschool.org","33.815388","-84.31799","http://www.greatschools.org/georgia/atlanta/2133-Intown-Community-School/?s_cid=gsapi","http://www.greatschools.org/school/rating.page?state=GA&id=2133&s_cid=gsapi","http://www.greatschools.org/school/parentReviews.page?state=GA&id=2133&s_cid=gsapi"
"6647","Ivy Prep Academy At Kirkwood For Girls School","charter","K-7","Atlanta","1807 Memorial Dr Se, Atlanta, GA  30317","(678) 451-4094","","","33.74616","-84.327484","http://www.greatschools.org/georgia/atlanta/6647-Ivy-Prep-Academy-At-Kirkwood-For-Girls-School/?s_cid=gsapi","http://www.greatschools.org/school/rating.page?state=GA&id=6647&s_cid=gsapi","http://www.greatschools.org/school/parentReviews.page?state=GA&id=6647&s_cid=gsapi"
"6646","Ivy Preparatory Young Men's Leadership Academy School","charter","K-7","Atlanta","1807 Memorial Dr Se, Atlanta, GA  30317","(678) 451-4094","","","33.74616","-84.327484","http://www.greatschools.org/georgia/atlanta/6646-Ivy-Preparatory-Young-Men's-Leadership-Academy-School/?s_cid=gsapi","http://www.greatschools.org/school/rating.page?state=GA&id=6646&s_cid=gsapi","http://www.greatschools.org/school/parentReviews.page?state=GA&id=6646&s_cid=gsapi"
"108","Jackson Elementary School","public","PK-5","Atlanta","1325 Mount Paran Rd NW, Atlanta, GA  30327","(404) 802-8800","(404) 842-1177","http://www.wtjackson.org/","33.87362","-84.42303","http://www.greatschools.org/georgia/atlanta/108-Jackson-Elementary-School/?s_cid=gsapi","http://www.greatschools.org/school/rating.page?state=GA&id=108&s_cid=gsapi","http://www.greatschools.org/school/parentReviews.page?state=GA&id=108&s_cid=gsapi"
"2148","Johnson's Learning Center","private","K-3","Atlanta","2709 Gresham Road Southeast, Atlanta, GA  30316","(404) 243-1041","","","33.709106","-84.30873","http://www.greatschools.org/georgia/atlanta/2148-Johnson's-Learning-Center/?s_cid=gsapi","http://www.greatschools.org/school/rating.page?state=GA&id=2148&s_cid=gsapi","http://www.greatschools.org/school/parentReviews.page?state=GA&id=2148&s_cid=gsapi"
"6660","K12 International Academy ","private","K-12","Atlanta","205 Jesse Hill Jr. Drive SE , Atlanta, GA  30334","(877) 512-7748","","http://ww2.k12.com/cm/?affl=gr8t&page=sp&school=int ","33.749733","-84.3857","http://www.greatschools.org/georgia/atlanta/6660-K12-International-Academy-/?s_cid=gsapi","http://www.greatschools.org/school/rating.page?state=GA&id=6660&s_cid=gsapi","http://www.greatschools.org/school/parentReviews.page?state=GA&id=6660&s_cid=gsapi"
"6635","KIPP Atlanta Collegiate","charter","9-10","Atlanta","98 Anderson Ave, Atlanta, GA  30314","(404) 326-4858","","","33.75582","-84.45185","http://www.greatschools.org/georgia/atlanta/6635-KIPP-Atlanta-Collegiate/?s_cid=gsapi","http://www.greatschools.org/school/rating.page?state=GA&id=6635&s_cid=gsapi","http://www.greatschools.org/school/parentReviews.page?state=GA&id=6635&s_cid=gsapi"
"8475","KIPP Strive Primary","charter","K","Atlanta","1444 Lucile Ave Sw, Atlanta, GA  30310","(404) 924-6310","","","33.742462","-84.435","http://www.greatschools.org/georgia/atlanta/8475-KIPP-Strive-Primary/?s_cid=gsapi","http://www.greatschools.org/school/rating.page?state=GA&id=8475&s_cid=gsapi","http://www.greatschools.org/school/parentReviews.page?state=GA&id=8475&s_cid=gsapi"
"6440","KIPP Vision Academy","charter","5-8","Atlanta","660 McWilliams Road, Atlanta, GA  30315","(404) 537-5252","","www.kippmetroatlanta.org","33.68876","-84.366554","http://www.greatschools.org/georgia/atlanta/6440-KIPP-Vision-Academy/?s_cid=gsapi","http://www.greatschools.org/school/rating.page?state=GA&id=6440&s_cid=gsapi","http://www.greatschools.org/school/parentReviews.page?state=GA&id=6440&s_cid=gsapi"
"8523","KIPP Vision Primary School","charter","K-1","Atlanta","660 McWilliams Road, Atlanta, GA  30315","(404) 537-5252","","www.kippmetroatlanta.org","33.68876","-84.366554","http://www.greatschools.org/georgia/atlanta/8523-KIPP-Vision-Primary-School/?s_cid=gsapi","http://www.greatschools.org/school/rating.page?state=GA&id=8523&s_cid=gsapi","http://www.greatschools.org/school/parentReviews.page?state=GA&id=8523&s_cid=gsapi"
"2308","Katherine Jacob Greenfield Hebrew Academy","private","PK-8","Atlanta","5200 Northland Drive Northeast, Atlanta, GA  30342","(404) 843-9900","","","33.895493","-84.36611","http://www.greatschools.org/georgia/atlanta/2308-Katherine-Jacob-Greenfield-Hebrew-Academy/?s_cid=gsapi","http://www.greatschools.org/school/rating.page?state=GA&id=2308&s_cid=gsapi","http://www.greatschools.org/school/parentReviews.page?state=GA&id=2308&s_cid=gsapi"
"48","Kennedy Middle School","public","7-8","Atlanta","225 James P Brawley Dr Nw, Atlanta, GA  30314","(404) 802-3600","(404) 330-4271","http://www.apskids.org/kennedy/","33.76075","-84.41201","http://www.greatschools.org/georgia/atlanta/48-Kennedy-Middle-School/?s_cid=gsapi","http://www.greatschools.org/school/rating.page?state=GA&id=48&s_cid=gsapi","http://www.greatschools.org/school/parentReviews.page?state=GA&id=48&s_cid=gsapi"
"40","Kimberly Elementary School","public","PK-5","Atlanta","1090 Windsor Street SW , Atlanta, GA  30311","(404) 802-7600","(404) 802-7649","http://www.atlanta.k12.ga.us/Page/2992","33.702915","-84.48964","http://www.greatschools.org/georgia/atlanta/40-Kimberly-Elementary-School/?s_cid=gsapi","http://www.greatschools.org/school/rating.page?state=GA&id=40&s_cid=gsapi","http://www.greatschools.org/school/parentReviews.page?state=GA&id=40&s_cid=gsapi"
"34","King Middle School","public","6-8","Atlanta","545 Hill St Se, Atlanta, GA  30312","(404) 802-5400","(404) 330-4196","http://www.apskids.org/king/","33.738453","-84.37998","http://www.greatschools.org/georgia/atlanta/34-King-Middle-School/?s_cid=gsapi","http://www.greatschools.org/school/rating.page?state=GA&id=34&s_cid=gsapi","http://www.greatschools.org/school/parentReviews.page?state=GA&id=34&s_cid=gsapi"
"6253","Kingfisher Academy Inc","private","PK-5","Atlanta","158 Moreland Avenue Southeast, Atlanta, GA  30316","(404) 524-0994","(404) 524-0995","http://www.kingfisheracademy.org/","33.748997","-84.348885","http://www.greatschools.org/georgia/atlanta/6253-Kingfisher-Academy-Inc/?s_cid=gsapi","http://www.greatschools.org/school/rating.page?state=GA&id=6253&s_cid=gsapi","http://www.greatschools.org/school/parentReviews.page?state=GA&id=6253&s_cid=gsapi"
"3050","Kipp South Fulton Academy School","charter","5-8","Atlanta","1286 Washington Ave, Atlanta, GA  30344","(678) 278-0160","(678) 278-0160","http://kippsouthfulton.org/","33.67473","-84.43019","http://www.greatschools.org/georgia/atlanta/3050-Kipp-South-Fulton-Academy-School/?s_cid=gsapi","http://www.greatschools.org/school/rating.page?state=GA&id=3050&s_cid=gsapi","http://www.greatschools.org/school/parentReviews.page?state=GA&id=3050&s_cid=gsapi"
"6441","Kipp Strive Academy","charter","5-8","Atlanta","1444 Lucile Ave Sw, Atlanta, GA  30310","(404) 753-1530","","","33.742462","-84.435","http://www.greatschools.org/georgia/atlanta/6441-Kipp-Strive-Academy/?s_cid=gsapi","http://www.greatschools.org/school/rating.page?state=GA&id=6441&s_cid=gsapi","http://www.greatschools.org/school/parentReviews.page?state=GA&id=6441&s_cid=gsapi"
"3025","Kipp West Atlanta Young Scholars Academy","charter","5-8","Atlanta","80 Joseph East Lowery Blvd Nw, Atlanta, GA  30314","(404) 475-1941","(404) 475-1946","http://www.kippways.org/","33.75702","-84.41794","http://www.greatschools.org/georgia/atlanta/3025-Kipp-West-Atlanta-Young-Scholars-Academy/?s_cid=gsapi","http://www.greatschools.org/school/rating.page?state=GA&id=3025&s_cid=gsapi","http://www.greatschools.org/school/parentReviews.page?state=GA&id=3025&s_cid=gsapi"
"800","Kittredge Magnet School","public","4-6","Atlanta","1663 East Nancy Creek Dr Ne, Atlanta, GA  30319","(678) 874-6602","(678) 874-6610","kittredgemagnet.com","33.91448","-84.32006","http://www.greatschools.org/georgia/atlanta/800-Kittredge-Magnet-School/?s_cid=gsapi","http://www.greatschools.org/school/rating.page?state=GA&id=800&s_cid=gsapi","http://www.greatschools.org/school/parentReviews.page?state=GA&id=800&s_cid=gsapi"
"6374","Lake Forest Elementary School","public","PK-5","Atlanta","5920 Sandy Springs Circlene, Atlanta, GA  30328","(404) 256-8740","","","33.918285","-84.383644","http://www.greatschools.org/georgia/atlanta/6374-Lake-Forest-Elementary-School/?s_cid=gsapi","http://www.greatschools.org/school/rating.page?state=GA&id=6374&s_cid=gsapi","http://www.greatschools.org/school/parentReviews.page?state=GA&id=6374&s_cid=gsapi"
"770","Lakeside High School","public","9-12","Atlanta","3801 Briarcliff Rd NE, Atlanta, GA  30345","(678) 874-6702","(678) 874-6710","","33.84554","-84.28614","http://www.greatschools.org/georgia/atlanta/770-Lakeside-High-School/?s_cid=gsapi","http://www.greatschools.org/school/rating.page?state=GA&id=770&s_cid=gsapi","http://www.greatschools.org/school/parentReviews.page?state=GA&id=770&s_cid=gsapi"
"2093","Landmark Christian School","private","PK-12","Atlanta","50 SE Broad Street, Atlanta, GA  30303","(770) 306-0647","(770) 969-6551","http://www.landmarkchristianschool.org","33.564507","-84.581","http://www.greatschools.org/georgia/atlanta/2093-Landmark-Christian-School/?s_cid=gsapi","http://www.greatschools.org/school/rating.page?state=GA&id=2093&s_cid=gsapi","http://www.greatschools.org/school/parentReviews.page?state=GA&id=2093&s_cid=gsapi"
"8563","Latin Academy Charter School","charter","6","Atlanta","2050 Tiger Flowers Dr Nw, Atlanta, GA  30314","(404) 587-1371","","","33.75988","-84.45434","http://www.greatschools.org/georgia/atlanta/8563-Latin-Academy-Charter-School/?s_cid=gsapi","http://www.greatschools.org/school/rating.page?state=GA&id=8563&s_cid=gsapi","http://www.greatschools.org/school/parentReviews.page?state=GA&id=8563&s_cid=gsapi"
"2149","Laurel Heights Academy (Hospital)","private","2-11","Atlanta","934 Briarcliff Road Northeast, Atlanta, GA  30306","(404) 888-7895","","","33.780273","-84.34559","http://www.greatschools.org/georgia/atlanta/2149-Laurel-Heights-Academy-(Hospital)/?s_cid=gsapi","http://www.greatschools.org/school/rating.page?state=GA&id=2149&s_cid=gsapi","http://www.greatschools.org/school/parentReviews.page?state=GA&id=2149&s_cid=gsapi"
"6948","Legacy Christian Academy","private","K-5","Atlanta","667 Fairburn Rd. NW, Atlanta, GA  30331","(404) 505-7395","","","33.772495","-84.4985","http://www.greatschools.org/georgia/atlanta/6948-Legacy-Christian-Academy/?s_cid=gsapi","http://www.greatschools.org/school/rating.page?state=GA&id=6948&s_cid=gsapi","http://www.greatschools.org/school/parentReviews.page?state=GA&id=6948&s_cid=gsapi"
"8360","Legacy Christian Academy","private","K-5","Atlanta","4245 Cascade Road Southwest, Atlanta, GA  30331","(404) 505-7395","","","33.735233","-84.526825","http://www.greatschools.org/georgia/atlanta/8360-Legacy-Christian-Academy/?s_cid=gsapi","http://www.greatschools.org/school/rating.page?state=GA&id=8360&s_cid=gsapi","http://www.greatschools.org/school/parentReviews.page?state=GA&id=8360&s_cid=gsapi"
"3606","Light of the World of Atlanta","private","K-8","Atlanta","542 Moreland Ave, Atlanta, GA  30316","(404) 635-1199","","","33.7396","-84.3493","http://www.greatschools.org/georgia/atlanta/3606-Light-Of-The-World-Of-Atlanta/?s_cid=gsapi","http://www.greatschools.org/school/rating.page?state=GA&id=3606&s_cid=gsapi","http://www.greatschools.org/school/parentReviews.page?state=GA&id=3606&s_cid=gsapi"
"107","Lin Elementary School","public","PK-5","Atlanta","586 Candler Park Dr Ne, Atlanta, GA  30307","(404) 802-8850","(404) 371-7168","http://marylinelementary.com/index.html","33.7703","-84.34039","http://www.greatschools.org/georgia/atlanta/107-Lin-Elementary-School/?s_cid=gsapi","http://www.greatschools.org/school/rating.page?state=GA&id=107&s_cid=gsapi","http://www.greatschools.org/school/parentReviews.page?state=GA&id=107&s_cid=gsapi"
"8630","Little Da Vinci International School","private","PK-2","Atlanta","4055 Roswell Rd, Atlanta, GA  30342","(678) 510-1214","(678) 510-1222","www.littledavincischool.org","33.865284","-84.38083","http://www.greatschools.org/georgia/atlanta/8630-Little-Da-Vinci-International-School/?s_cid=gsapi","http://www.greatschools.org/school/rating.page?state=GA&id=8630&s_cid=gsapi","http://www.greatschools.org/school/parentReviews.page?state=GA&id=8630&s_cid=gsapi"
